DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,F,PL,2019,127407,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,F,PL,2020,126794,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,F,PL,2021,123340,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,F,PL,2022,114812,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,F,PL,2023,106037,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,1995,41233,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,1996,31118,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,1997,29060,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,1998,27416,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,1999,28149,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2000,37265,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2001,43306,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2002,42929,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2003,49034,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2004,51418,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2005,51113,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2006,56602,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2007,55301,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2008,57644,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2009,63311,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2010,65729,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2011,70121,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2012,69475,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2013,68556,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2014,66835,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2015,67829,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2016,69706,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2017,70846,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2018,70318,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2019,69476,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2020,69532,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2021,67911,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2022,63907,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,M,PL,2023,59856,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,1995,125206,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,1996,96151,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,1997,87987,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,1998,81169,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,1999,86630,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2000,114848,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2001,130025,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2002,132818,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2003,154224,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2004,161630,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2005,162160,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2006,177608,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2007,172563,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2008,173983,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2009,186526,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2010,192477,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2011,204059,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2012,200059,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2013,198467,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2014,191095,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2015,194532,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2016,199132,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2017,202283,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2018,199410,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2019,196883,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2020,196326,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2021,191251,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2022,178719,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y80,T,PL,2023,165893,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,1995,76801,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,1996,77256,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,1997,59795,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,1998,54345,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,1999,49665,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2000,51523,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2001,71898,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2002,80635,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2003,83901,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2004,98213,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2005,103170,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2006,104007,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2007,113669,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2008,110242,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2009,109677,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2010,116268,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2011,119683,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2012,126807,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2013,123823,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2014,123295,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2015,118261,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2016,120451,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2017,123446,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2018,125408,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2019,123102,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2020,121678,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2021,119630,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2022,116352,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,F,PL,2023,109123,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,1995,37124,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,1996,36737,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,1997,27649,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,1998,25891,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,1999,24607,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2000,23516,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2001,33418,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2002,39068,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2003,38775,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2004,44270,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2005,46580,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2006,46376,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2007,51365,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2008,50294,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2009,52584,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2010,57613,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2011,60200,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2012,64332,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2013,63852,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2014,63002,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2015,61763,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2016,62600,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2017,64419,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2018,65479,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2019,64926,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2020,64412,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2021,62728,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2022,61684,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,M,PL,2023,58849,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,1995,113925,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,1996,113993,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,1997,87444,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,1998,80236,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,1999,74272,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2000,75039,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2001,105316,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2002,119703,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2003,122676,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2004,142483,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2005,149750,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2006,150383,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2007,165034,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2008,160536,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2009,162261,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2010,173881,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2011,179883,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2012,191139,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2013,187675,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2014,186297,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2015,180024,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2016,183051,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2017,187865,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2018,190887,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2019,188028,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2020,186090,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2021,182358,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2022,178036,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y81,T,PL,2023,167972,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,1995,75438,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,1996,69996,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,1997,70306,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,1998,54545,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,1999,49771,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2000,46086,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2001,47322,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2002,66243,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2003,74623,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2004,77544,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2005,91144,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2006,95667,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2007,96882,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2008,105915,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2009,103034,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2010,102757,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2011,108960,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2012,112468,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2013,119258,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2014,116579,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2015,116573,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2016,111686,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2017,114120,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2018,116960,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2019,118740,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2020,116805,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2021,113637,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2022,111759,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,F,PL,2023,109766,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,1995,34526,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,1996,32646,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,1997,32254,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,1998,24373,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,1999,23011,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2000,21289,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2001,20893,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2002,29778,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2003,34912,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2004,34772,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2005,39683,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2006,41899,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2007,41745,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2008,46250,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2009,45345,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2010,47149,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2011,52229,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2012,54824,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2013,58538,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2014,58131,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2015,57661,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2016,56403,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2017,57433,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2018,59037,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2019,60000,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2020,59776,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2021,57535,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2022,56286,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,M,PL,2023,56284,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,1995,109964,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,1996,102642,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,1997,102560,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,1998,78918,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,1999,72782,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2000,67375,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2001,68215,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2002,96021,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2003,109535,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2004,112316,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2005,130827,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2006,137566,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2007,138627,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2008,152165,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2009,148379,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2010,149906,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2011,161189,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2012,167292,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2013,177796,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2014,174710,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2015,174234,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2016,168089,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2017,171553,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2018,175997,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2019,178740,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2020,176581,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2021,171172,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2022,168045,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y82,T,PL,2023,166050,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,1995,61428,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,1996,68031,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,1997,62879,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,1998,63562,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,1999,49373,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2000,45288,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2001,41891,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2002,43075,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2003,60617,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2004,68350,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2005,71314,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2006,83753,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2007,88362,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2008,89475,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2009,97946,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2010,95250,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2011,95343,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2012,101634,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2013,104895,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2014,111268,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2015,109408,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2016,109250,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2017,104969,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2018,107330,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y83,F,PL,2019,109891,
